id,name,dept,salary,tax
3736,Thomas,1,373600,37360
3737,Thompson,2,373700,37370
3738,Anderson,1,373800,37380
3739,Miller,2,373900,37390
3740,Brown,3,374000,37400
3741,Moore,1,374100,37410
3742,Moore,1,374200,37420
3743,Brown,0,374300,37430
3744,Garcia,4,374400,37440
3745,Taylor,4,374500,37450
3746,Davis,3,374600,37460
3747,Thompson,0,374700,37470
3748,Brown,1,374800,37480
3749,Thompson,2,374900,37490
3750,Williams,4,375000,37500
3751,Harris,2,375100,37510
3752,Smith,4,375200,37520
3753,Harris,4,375300,37530
3754,Taylor,5,375400,37540
3755,Moore,5,375500,37550
3756,Jackson,3,375600,37560
3757,Williams,1,375700,37570
3758,Wilson,4,375800,37580
3759,Harris,4,375900,37590
3760,Brown,0,376000,37600
3761,Davis,1,376100,37610
3762,Jones,0,376200,37620
3763,Anderson,1,376300,37630
3764,,3,376400,37640
3765,Thomas,0,376500,37650
3766,White,1,376600,37660
3767,Anderson,2,376700,37670
3768,Garcia,3,376800,37680
3769,Anderson,3,376900,37690
3770,Martin,3,377000,37700
3771,Davis,5,377100,37710
3772,Miller,3,377200,37720
3773,Moore,5,377300,37730
3774,Johnson,3,377400,37740
3775,Jones,5,377500,37750
3776,,4,377600,37760
3777,Martinez,5,377700,37770
3778,Anderson,0,377800,37780
3779,Harris,4,377900,37790
3780,Davis,3,378000,37800
3781,Jones,2,378100,37810
3782,Martin,1,378200,37820
3783,Harris,3,378300,37830
3784,Jones,5,378400,37829
3785,Wilson,4,378500,37850
3786,Wilson,2,378600,37860
3787,Thomas,4,378700,37870
3788,Jones,1,378800,37880
3789,Smith,2,378900,37890
3790,Anderson,4,379000,37900
3791,Martinez,3,379100,37910
3792,Wilson,2,379200,37920
3793,Williams,1,379300,37930
3794,Jones,1,379400,37940
3795,Thomas,4,379500,37950
3796,Harris,1,379600,37960
3797,Taylor,1,379700,37970
3798,Johnson,3,379800,37980
3799,Wilson,3,379900,37990
3800,Anderson,0,380000,38000
3801,White,5,380100,38010
3802,Davis,0,380200,38020
3803,Miller,1,380300,38030
3804,Harris,1,380400,38040
3805,Taylor,1,380500,38050
3806,Garcia,4,380600,38060
3807,Davis,4,380700,38070
3808,Smith,4,380800,38080
3809,Thomas,3,380900,38090
3810,Thompson,1,381000,38100
3811,Brown,3,381100,38110
3812,Jones,2,381200,38120
3813,Martin,1,381300,38130
3814,Wilson,1,381400,38140
3815,Harris,4,381500,38150
3816,Miller,0,381600,38160
3817,Jackson,1,381700,38170
3818,Harris,3,381800,38180
3819,Harris,3,381900,38190
3820,Martin,5,382000,38200
3821,Taylor,1,382100,38210
3822,Moore,1,382200,38220
3823,Garcia,1,382300,38230
3824,Martin,5,382400,38240
3825,Smith,5,382500,38250
3826,Jones,5,382600,38260
3827,Brown,3,382700,38270
3828,Jackson,2,382800,38280
3829,Thompson,3,382900,38290
3830,White,4,383000,38300
3831,White,5,383100,38310
3832,Wilson,5,383200,38320
3833,Jones,2,383300,38330
3834,Smith,3,383400,38340
3835,Smith,1,383500,38350
3836,Thompson,2,383600,38360
3837,Brown,2,383700,38370
3838,Martin,1,383800,38380
3839,,1,383900,38390
3840,Jackson,3,384000,38400
3841,Smith,1,384100,38410
3842,Thomas,3,384200,38420
3843,White,4,384300,38430
3844,Anderson,1,384400,38440
3845,Brown,2,384500,38450
3846,Miller,0,384600,38460
3847,Miller,0,384700,38470
3848,Wilson,1,384800,38480
3849,Jones,1,384900,38490
3850,Martinez,4,385000,38500
3851,Garcia,3,385100,38510
3852,Martinez,4,385200,38520
3853,Thomas,4,385300,38530
3854,Miller,4,385400,38540
3855,Smith,5,385500,38550
3856,Moore,4,385600,38560
3857,Jones,1,385700,38570
3858,Wilson,3,385800,38580
3859,Anderson,1,385900,38590
3860,Thompson,2,386000,38600
3861,Martin,2,386100,38610
3862,Martin,5,386200,38620
3863,Martinez,4,386300,38630
3864,Davis,5,386400,38629
3865,Brown,3,386500,38650
3866,Jones,3,386600,38660
3867,Thompson,3,386700,38670
3868,White,3,386800,38680
3869,Brown,1,386900,38690
3870,Thompson,1,387000,38700
3871,Taylor,1,387100,38710
3872,Johnson,3,387200,38720
3873,Brown,0,387300,38730
3874,Taylor,4,387400,38740
3875,Anderson,1,387500,38750
3876,White,4,387600,38760
3877,Thompson,2,387700,38770
3878,Moore,3,387800,38780
3879,Harris,0,387900,38790
3880,Jones,4,388000,38800
3881,Davis,4,388100,38810
3882,,2,388200,38820
3883,Anderson,2,388300,38830
3884,Thomas,4,388400,38840
3885,Thomas,5,388500,38850
3886,Davis,4,388600,38860
3887,Thomas,4,388700,38870
3888,Brown,3,388800,38880
3889,Jackson,3,388900,38890
3890,Miller,1,389000,38900
3891,Garcia,1,389100,38910
3892,Smith,4,389200,38920
3893,Taylor,4,389300,38930
3894,Brown,2,389400,38940
3895,Johnson,4,389500,38950
3896,Jackson,4,389600,38960
3897,White,3,389700,38970
3898,Harris,2,389800,38980
3899,Taylor,4,389900,38990
3900,Thompson,2,390000,39000
3901,Garcia,4,390100,39010
3902,Jones,1,390200,39020
3903,Jones,3,390300,39030
3904,Anderson,2,390400,39040
3905,Martin,2,390500,39050
3906,Harris,4,390600,39060
3907,Jackson,5,390700,39070
3908,Moore,1,390800,39080
3909,White,2,390900,39090
3910,Brown,3,391000,39100
3911,Jackson,5,391100,39110
3912,Smith,5,391200,39120
3913,Moore,2,391300,39130
3914,Harris,0,391400,39140
3915,,3,391500,39150
3916,Thompson,3,391600,39160
3917,Wilson,3,391700,39170
3918,Thomas,0,391800,39180
3919,Brown,5,391900,39190
3920,Anderson,2,392000,39200
3921,Davis,3,392100,39210
3922,Brown,2,392200,39220
3923,Thomas,4,392300,39230
3924,Anderson,1,392400,39240
3925,Davis,3,392500,39250
3926,Garcia,4,392600,39260
3927,White,2,392700,39259
3928,Jones,4,392800,39280
3929,White,1,392900,39290
3930,Martin,5,393000,39300
3931,Jones,0,393100,39310
3932,Johnson,2,393200,39320
3933,,0,393300,39330
3934,Martin,0,393400,39340
3935,Jones,2,393500,39350
3936,Garcia,0,393600,39360
3937,Harris,1,393700,39370
3938,Wilson,3,393800,39380
3939,Jones,1,393900,39390
3940,Williams,2,394000,39400
3941,Brown,1,394100,39410
3942,Garcia,1,394200,39420
3943,Martinez,0,394300,39430
3944,Thompson,1,394400,39440
3945,Garcia,1,394500,39450
3946,Jackson,5,394600,39460
3947,Smith,4,394700,39470
3948,Wilson,0,394800,39480
3949,Johnson,0,394900,39490
3950,Taylor,0,395000,39500
3951,Moore,0,395100,39510
3952,Martinez,1,395200,39520
3953,Smith,2,395300,39530
3954,Thomas,4,395400,39540
3955,Williams,1,395500,39550
3956,Miller,4,395600,39560
3957,Harris,2,395700,39570
3958,Smith,5,395800,39580
3959,Harris,3,395900,39590
3960,Martin,3,396000,39600
3961,Garcia,5,396100,39610
3962,Jones,5,396200,39620
3963,White,3,396300,39630
3964,Jackson,4,396400,39640
3965,Davis,1,396500,39650
3966,Davis,5,396600,39660
3967,Miller,0,396700,39670
3968,Johnson,4,396800,39680
3969,Anderson,4,396900,39690
3970,Smith,3,397000,39700
3971,Jones,1,397100,39710
3972,Davis,2,397200,39720
3973,Wilson,5,397300,39730
3974,Martinez,1,397400,39740
3975,Williams,0,397500,39750
3976,White,3,397600,39760
3977,Johnson,2,397700,39770
3978,Taylor,3,397800,39780
3979,Wilson,4,397900,39790
3980,Smith,3,398000,39800
3981,Jones,3,398100,39810
3982,Brown,4,398200,39820
3983,Jackson,4,398300,39830
3984,Davis,2,398400,39840
3985,Harris,3,398500,39850
3986,Taylor,1,398600,39860
3987,Jackson,4,398700,39870
3988,Thomas,4,398800,39880
3989,Thompson,5,398900,39890
3990,Jackson,3,399000,39900
3991,Williams,2,399100,39910
3992,Davis,1,399200,39920
3993,Jackson,0,399300,39930
3994,Williams,1,399400,39940
3995,Thomas,3,399500,39950
3996,Garcia,1,399600,39960
3997,Wilson,5,399700,39970
3998,White,0,399800,39980
3999,Martin,2,399900,39990
4000,Miller,2,400000,40000
4001,Smith,2,400100,40010
4002,Martinez,3,400200,40020
4003,Wilson,0,400300,40030
4004,Moore,3,400400,40040
4005,Miller,5,400500,40050
4006,Anderson,0,400600,40060
4007,Thomas,4,400700,40070
4008,Wilson,1,400800,40080
4009,Thompson,2,400900,40090
4010,Miller,3,401000,40100
4011,Johnson,3,401100,40110
4012,Thomas,0,401200,40120
4013,Martin,1,401300,40130
4014,White,2,401400,40140
4015,Wilson,4,401500,40150
4016,Williams,4,401600,40160
4017,Wilson,3,401700,40170
4018,Martin,4,401800,40180
4019,Moore,1,401900,40190
4020,Thomas,4,402000,40200
4021,Wilson,3,402100,40210
4022,Johnson,4,402200,40220
4023,Brown,4,402300,40230
4024,Anderson,3,402400,40240
4025,Davis,2,402500,40250
4026,Johnson,2,402600,40260
4027,Thomas,2,402700,40270
4028,White,3,402800,40280
4029,Wilson,4,402900,40290
4030,Jones,2,403000,40300
4031,Martin,1,403100,40310
4032,Moore,2,403200,40320
4033,Williams,5,403300,40330
4034,,3,403400,40340
4035,Harris,4,403500,40350
4036,Wilson,4,403600,40360
4037,Thomas,0,403700,40370
4038,Harris,4,403800,40380
4039,Thompson,2,403900,40390
4040,Jackson,1,404000,40400
4041,Williams,5,404100,40410
4042,Moore,2,404200,40420
4043,Taylor,3,404300,40430
4044,Brown,3,404400,40440
4045,Johnson,4,404500,40450
4046,Martin,3,404600,40460
4047,Garcia,2,404700,40470
4048,Thomas,1,404800,40480
4049,White,4,404900,40490
4050,,1,405000,40500
4051,Wilson,2,405100,40510
4052,,5,405200,40520
4053,Thompson,0,405300,40530
4054,Davis,1,405400,40540
4055,Miller,1,405500,40550
4056,Miller,2,405600,40560
4057,Taylor,5,405700,40570
4058,Anderson,4,405800,40580
4059,White,1,405900,40590
4060,Smith,3,406000,40600
4061,Thomas,3,406100,40610
4062,Davis,5,406200,40620
4063,Wilson,1,406300,40630
4064,,2,406400,40640
4065,Taylor,5,406500,40650
4066,Taylor,3,406600,40660
4067,Anderson,0,406700,40670
4068,Johnson,0,406800,40680
4069,Martin,4,406900,40690
4070,Martin,3,407000,40700
4071,Johnson,2,407100,40710
4072,Smith,0,407200,40720
4073,Anderson,1,407300,40730
4074,Jones,4,407400,40740
4075,Moore,2,407500,40750
4076,Moore,1,407600,40760
4077,Brown,5,407700,40770
4078,Jones,2,407800,40780
4079,Anderson,1,407900,40790
4080,Brown,2,408000,40800
4081,Martinez,2,408100,40810
4082,Martin,4,408200,40820
4083,Martinez,4,408300,40830
4084,Taylor,3,408400,40840
4085,Garcia,2,408500,40850
4086,Thompson,1,408600,40860
4087,Anderson,2,408700,40870
4088,,0,408800,40880
4089,Garcia,2,408900,40890
4090,Martin,2,409000,40900
4091,Wilson,0,409100,40910
4092,Garcia,1,409200,40920
4093,White,4,409300,40930
4094,Moore,3,409400,40940
4095,Harris,4,409500,40950
4096,Thomas,4,409600,40960
4097,Brown,5,409700,40970
4098,Davis,3,409800,40980
4099,Garcia,1,409900,40990
4100,Thompson,1,410000,41000
4101,White,1,410100,41010
4102,Anderson,1,410200,41020
4103,Smith,3,410300,41030
4104,Smith,2,410400,41040
4105,White,5,410500,41050
4106,Wilson,1,410600,41060
4107,Davis,4,410700,41070
4108,Jackson,4,410800,41080
4109,Taylor,2,410900,41090
4110,Moore,0,411000,41100
4111,Miller,1,411100,41110
4112,White,0,411200,41120
4113,Brown,4,411300,41130
4114,Davis,2,411400,41140
4115,Thompson,1,411500,41150
4116,Williams,2,411600,41160
4117,White,4,411700,41170
4118,Harris,1,411800,41180
4119,Anderson,1,411900,41190
4120,Moore,4,412000,41200
4121,Garcia,2,412100,41210
4122,Jones,5,412200,41220
4123,Wilson,2,412300,41230
4124,Jackson,1,412400,41240
4125,Thomas,5,412500,41250
4126,Martinez,3,412600,41260
4127,Thompson,0,412700,41270
4128,Martin,3,412800,41280
4129,Moore,5,412900,41290
4130,Johnson,4,413000,41300
4131,Wilson,1,413100,41310
4132,Anderson,3,413200,41320
4133,Taylor,1,413300,41330
4134,Martinez,5,413400,41340
4135,White,5,413500,41350
4136,Garcia,2,413600,41360
4137,,5,413700,41370
4138,White,3,413800,41380
4139,Taylor,3,413900,41390
4140,Miller,3,414000,41400
4141,Brown,3,414100,41410
4142,Jackson,3,414200,41420
4143,Jackson,4,414300,41430
4144,Garcia,5,414400,41440
4145,Martin,2,414500,41450
4146,Jones,5,414600,41460
4147,,5,414700,41470
4148,Martin,5,414800,41480
4149,Martin,3,414900,41490
4150,Brown,2,415000,41500
4151,Harris,2,415100,41510
4152,Davis,1,415200,41520
4153,Jackson,1,415300,41530
4154,Miller,3,415400,41540
4155,Taylor,5,415500,41550
4156,Garcia,4,415600,41560
4157,Smith,1,415700,41570
4158,Smith,3,415800,41580
4159,Thompson,4,415900,41590
4160,Taylor,4,416000,41600
4161,Jackson,5,416100,41610
4162,Miller,1,416200,41620
4163,Smith,4,416300,41630
4164,Smith,2,416400,41640
4165,Johnson,1,416500,41650
4166,Johnson,3,416600,41660
4167,Martin,2,416700,41670
4168,Jones,1,416800,41680
4169,Thompson,0,416900,41690
4170,White,2,417000,41700
4171,Williams,4,417100,41710
4172,Jones,3,417200,41720
4173,Williams,5,417300,41730
4174,Martin,0,417400,41740
4175,Smith,0,417500,41750
4176,Moore,4,417600,41760
4177,Smith,2,417700,41770
4178,Miller,4,417800,41780
4179,,4,417900,41790
4180,Smith,5,418000,41800
4181,Thomas,2,418100,41810
4182,White,0,418200,41820
4183,Jackson,1,418300,41830
4184,Miller,1,418400,41840
4185,Taylor,5,418500,41850
4186,Smith,3,418600,41860
4187,Martin,2,418700,41870
4188,White,4,418800,41880
4189,Jackson,4,418900,41890
4190,Wilson,5,419000,41900
4191,Smith,2,419100,41910
4192,Miller,4,419200,41920
4193,Harris,4,419300,41930
4194,Taylor,5,419400,41940
4195,Smith,4,419500,41950
4196,Williams,3,419600,41960
4197,Miller,0,419700,41970
4198,Smith,3,419800,41980
4199,Wilson,1,419900,41990
4200,Thompson,3,420000,42000
4201,Anderson,1,420100,42010
4202,Jackson,2,420200,42020
4203,Taylor,2,420300,42030
4204,Harris,1,420400,42040
4205,Taylor,2,420500,42050
4206,Miller,0,420600,42060
4207,Moore,1,420700,42070
4208,Brown,2,420800,42080
4209,Johnson,3,420900,42090
4210,Wilson,3,421000,42100
4211,Jackson,2,421100,42110
4212,Moore,3,421200,42120
4213,Taylor,1,421300,42130
4214,Brown,5,421400,42140
4215,White,1,421500,42150
4216,Davis,4,421600,42160
4217,Wilson,1,421700,42170
4218,Taylor,1,421800,42180
4219,Taylor,1,421900,42190
4220,Thomas,1,422000,42200
4221,Garcia,2,422100,42210
4222,Thomas,2,422200,42220
4223,Thompson,4,422300,42230
4224,Harris,4,422400,42240
4225,Anderson,4,422500,42250
4226,Garcia,1,422600,42260
4227,Williams,0,422700,42270
4228,Martinez,2,422800,42280
4229,,4,422900,42290
4230,Taylor,5,423000,42300
4231,Wilson,2,423100,42310
4232,Brown,3,423200,42320
4233,Thompson,1,423300,42330
4234,Wilson,4,423400,42340
4235,White,1,423500,42350
4236,Taylor,4,423600,42360
4237,Taylor,0,423700,42370
4238,Miller,1,423800,42380
4239,,1,423900,42379
4240,Miller,0,424000,42400
4241,Brown,2,424100,42410
4242,Brown,3,424200,42420
4243,Davis,4,424300,42430
4244,,1,424400,42440
4245,Smith,3,424500,42450
4246,Jackson,2,424600,42460
4247,Brown,0,424700,42470
4248,Harris,1,424800,42480
4249,Johnson,3,424900,42490
4250,Taylor,4,425000,42500
4251,Brown,1,425100,42510
4252,Johnson,1,425200,42520
4253,Martinez,4,425300,42530
4254,White,4,425400,42540
4255,Brown,1,425500,42550
4256,Williams,2,425600,42560
4257,Martinez,3,425700,42570
4258,Garcia,4,425800,42580
4259,Harris,4,425900,42590
4260,Moore,1,426000,42600
4261,Moore,1,426100,42610
4262,Jones,1,426200,42620
4263,White,1,426300,42630
4264,Martin,2,426400,42640
4265,Harris,0,426500,42650
4266,Davis,3,426600,42660
4267,Miller,2,426700,42670
4268,Wilson,1,426800,42680
4269,Anderson,2,426900,42690
4270,Thompson,1,427000,42689
4271,Harris,5,427100,42710
4272,Thompson,3,427200,42720
4273,Garcia,3,427300,42730
4274,Moore,2,427400,42740
4275,Brown,0,427500,42750
4276,Jones,0,427600,42760
4277,Harris,0,427700,42770
4278,Miller,4,427800,42780
4279,Moore,3,427900,42790
4280,Johnson,5,428000,42800
4281,Moore,0,428100,42810
4282,Taylor,4,428200,42820
4283,Taylor,1,428300,42830
4284,,3,428400,42840
4285,Martinez,1,428500,42850
4286,Jones,4,428600,42860
4287,Brown,1,428700,42870
4288,Jackson,1,428800,42880
4289,Johnson,4,428900,42890
4290,Williams,1,429000,42900
4291,Johnson,4,429100,42910
4292,,1,429200,42920
4293,Williams,3,429300,42930
4294,Johnson,1,429400,42940
4295,Davis,3,429500,42950
4296,Moore,0,429600,42960
4297,Garcia,5,429700,42970
4298,Taylor,5,429800,42980
4299,White,1,429900,42990
4300,Smith,0,430000,43000
4301,Davis,3,430100,43010
4302,White,2,430200,43020
4303,White,4,430300,43030
4304,Jackson,2,430400,43040
4305,Miller,2,430500,43050
4306,Martin,5,430600,43060
4307,Smith,5,430700,43070
4308,White,1,430800,43080
4309,White,2,430900,43090
4310,Taylor,3,431000,43100
4311,Martinez,3,431100,43110
4312,Williams,1,431200,43120
4313,Thompson,4,431300,43130
4314,Thompson,0,431400,43140
4315,White,4,431500,43150
4316,Thompson,0,431600,43160
4317,Thomas,3,431700,43170
4318,Jackson,2,431800,43180
4319,Wilson,2,431900,43190
4320,Brown,1,432000,43200
4321,Martin,4,432100,43210
4322,Johnson,2,432200,43220
4323,Jackson,2,432300,43230
4324,Thompson,3,432400,43240
4325,Moore,4,432500,43250
4326,Wilson,2,432600,43260
4327,Wilson,3,432700,43270
4328,Harris,2,432800,43280
4329,Martinez,4,432900,43290
4330,Garcia,5,433000,43300
4331,Anderson,1,433100,43310
4332,Smith,2,433200,43320
4333,Garcia,3,433300,43330
4334,White,2,433400,43340
4335,Anderson,3,433500,43350
4336,Davis,3,433600,43360
4337,Anderson,4,433700,43370
4338,Taylor,0,433800,43380
4339,,1,433900,43390
4340,Davis,1,434000,43400
4341,Wilson,2,434100,43410
4342,White,0,434200,43420
4343,Anderson,2,434300,43430
4344,Jackson,1,434400,43440
4345,Williams,1,434500,43450
4346,Taylor,1,434600,43460
4347,Garcia,3,434700,43470
4348,Johnson,2,434800,43480
4349,Wilson,3,434900,43490
4350,Johnson,1,435000,43500
4351,White,2,435100,43510
4352,Anderson,1,435200,43520
4353,Jones,2,435300,43530
4354,White,2,435400,43540
4355,Harris,2,435500,43550
4356,Miller,5,435600,43560
4357,Harris,0,435700,43570
4358,Jones,4,435800,43580
4359,Miller,1,435900,43590
4360,Taylor,4,436000,43600
4361,Anderson,3,436100,43610
4362,Jackson,2,436200,43620
4363,Thompson,0,436300,43630
4364,Taylor,2,436400,43640
4365,Martin,5,436500,43650
4366,Moore,5,436600,43660
4367,Garcia,3,436700,43670
4368,,0,436800,43680
4369,Thomas,1,436900,43690
4370,Martin,3,437000,43700
4371,Jones,4,437100,43710
4372,Thomas,3,437200,43720
4373,Martin,3,437300,43730
4374,Thompson,3,437400,43740
4375,Thomas,2,437500,43750
4376,Smith,1,437600,43760
4377,Thompson,1,437700,43770
4378,Moore,4,437800,43780
4379,Brown,4,437900,43790
4380,Jones,0,438000,43800
4381,Williams,4,438100,43810
4382,Martin,2,438200,43820
4383,Williams,4,438300,43830
4384,Garcia,3,438400,43840
4385,Davis,3,438500,43850
4386,Williams,3,438600,43860
4387,Jackson,1,438700,43870
4388,Miller,3,438800,43880
4389,Williams,4,438900,43890
4390,Jackson,3,439000,43900
4391,Miller,0,439100,43910
4392,Smith,1,439200,43920
4393,Smith,0,439300,43930
4394,Anderson,2,439400,43940
4395,Miller,1,439500,43950
4396,Thomas,4,439600,43960
4397,Thompson,2,439700,43970
4398,Brown,3,439800,43980
4399,Williams,3,439900,43990
4400,Moore,0,440000,44000
4401,Garcia,3,440100,44010
4402,Anderson,4,440200,44020
4403,Brown,4,440300,44030
4404,Harris,2,440400,44040
4405,Williams,2,440500,44050
4406,Brown,4,440600,44060
4407,Williams,0,440700,44070
4408,Harris,1,440800,44080
4409,Jones,2,440900,44090
4410,Miller,4,441000,44100
4411,Wilson,1,441100,44110
4412,Harris,3,441200,44120
4413,Thompson,5,441300,44130
4414,Anderson,2,441400,44140
4415,Taylor,3,441500,44150
4416,Garcia,3,441600,44160
4417,Smith,0,441700,44170
4418,Brown,1,441800,44180
4419,Harris,0,441900,44190
4420,Williams,2,442000,44200
4421,Anderson,1,442100,44210
4422,Williams,2,442200,44220
4423,Harris,1,442300,44230
4424,Johnson,4,442400,44240
4425,Davis,1,442500,44250
4426,Davis,2,442600,44260
4427,Martin,3,442700,44270
4428,Thomas,1,442800,44280
4429,Jackson,2,442900,44290
4430,Thomas,3,443000,44300
4431,Anderson,1,443100,44310
4432,Moore,1,443200,44320
4433,Davis,3,443300,44330
4434,Garcia,3,443400,44340
4435,,2,443500,44350
4436,Thompson,5,443600,44360
4437,Williams,3,443700,44370
4438,Davis,2,443800,44380
4439,Brown,0,443900,44390
4440,Williams,4,444000,44400
4441,Smith,2,444100,44410
4442,Taylor,4,444200,44420
4443,Jackson,1,444300,44430
4444,Taylor,2,444400,44440
4445,Davis,4,444500,44450
4446,Garcia,1,444600,44460
4447,Wilson,1,444700,44470
4448,,0,444800,44480
4449,Garcia,2,444900,44490
4450,Davis,3,445000,44500
4451,Moore,4,445100,44510
4452,Wilson,2,445200,44520
4453,Moore,5,445300,44530
4454,Taylor,4,445400,44540
4455,Davis,1,445500,44550
4456,Harris,2,445600,44560
4457,Taylor,5,445700,44570
4458,Moore,3,445800,44580
4459,Thompson,0,445900,44590
4460,Miller,1,446000,44600
4461,Smith,3,446100,44610
4462,Johnson,4,446200,44620
4463,Brown,5,446300,44630
4464,Miller,2,446400,44640
4465,Wilson,5,446500,44650
4466,Jones,4,446600,44660
4467,Garcia,2,446700,44670
4468,Garcia,4,446800,44680
4469,Brown,5,446900,44690
4470,Brown,1,447000,44700
4471,Martin,3,447100,44710
4472,Harris,3,447200,44720
4473,Johnson,5,447300,44730
4474,Wilson,2,447400,44740
4475,White,1,447500,44750
4476,Anderson,2,447600,44760
4477,Thomas,3,447700,44770
4478,Jones,4,447800,44780
4479,Williams,2,447900,44790
4480,White,3,448000,44800
4481,Brown,4,448100,44810
4482,Brown,0,448200,44820
4483,White,3,448300,44830
4484,Brown,0,448400,44840
4485,Martin,2,448500,44850
4486,Jones,1,448600,44860
4487,Thompson,4,448700,44870
4488,Brown,3,448800,44880
